
S,989,APDS9300_init OK
S,1578,MPU9250_init OK
S,1629,MPL3115A2_init OK
G,93650,4,59,-4
A,93670,-2032,-183,-76
G,93670,13,33,4
A,93690,-2035,-171,-69
G,93690,23,14,55
S,93709,LED Sync
A,93710,-2043,-172,-77
G,93710,48,62,45
A,93730,-2040,-181,-83
G,93730,-12,27,-70
A,93750,-2035,-167,-68
G,93750,29,-20,-59
A,93770,-2042,-173,-75
G,93770,-14,-43,-62
A,93790,-2035,-173,-78
G,93790,-16,30,58
A,93810,-2035,-173,-84
G,93810,-11,28,59
A,93830,-2041,-172,-77
G,93830,9,-37,-89
A,93850,-2041,-170,-72
G,93850,-6,-31,21
A,93870,-2040,-179,-75
G,93870,0,13,67
A,93890,-2036,-176,-78
G,93890,18,30,16
A,93910,-2036,-169,-81
G,93910,23,-14,-81
A,93930,-2040,-165,-84
G,93930,26,-28,-127
A,93950,-2027,-179,-84
G,93950,-2,6,5
A,93970,-2037,-174,-71
G,93970,0,-57,-12
A,93990,-2034,-180,-77
G,93990,6,-7,-98
A,94010,-2037,-174,-81
G,94010,27,78,55
A,94030,-2033,-172,-73
G,94030,23,48,27
A,94050,-2040,-174,-85
G,94050,23,-35,-19
A,94070,-2039,-181,-72
G,94070,46,-34,13
A,94090,-2046,-173,-81
G,94090,-17,6,-43
A,94110,-2040,-179,-72
G,94110,-6,61,63
A,94130,-2035,-176,-74
G,94130,32,2,-11
A,94150,-2045,-181,-85
G,94150,-6,2,-81
A,94170,-2047,-171,-94
G,94170,-20,96,26
A,94190,-2043,-173,-79
G,94190,3,-15,-4
A,94210,-2038,-178,-79
G,94210,-8,81,45
A,94230,-2039,-182,-63
G,94230,9,47,47
A,94250,-2037,-150,-100
G,94250,28,58,31
A,94270,-2043,-171,-77
G,94270,0,-59,-67
A,94290,-2039,-166,-91
G,94290,-12,2,18
A,94310,-2039,-167,-82
G,94310,38,-7,-8
A,94330,-2029,-174,-68
G,94330,-8,54,21
A,94350,-2046,-173,-69
G,94350,20,2,-71
A,94370,-2041,-179,-97
G,94370,37,-77,-102
A,94390,-2035,-172,-90
G,94390,-5,58,98
A,94410,-2039,-173,-79
G,94410,28,-43,-8
A,94430,-2033,-172,-71
G,94430,13,23,24
A,94450,-2036,-168,-82
G,94450,9,-11,-95
A,94470,-2043,-171,-71
G,94470,38,51,47
A,94490,-2036,-180,-74
G,94490,9,14,-36
A,94510,-2036,-172,-82
G,94510,31,-45,-28
A,94530,-2045,-171,-70
G,94530,48,-54,-110
A,94550,-2027,-176,-78
G,94550,30,8,37
A,94570,-2050,-175,-82
G,94570,35,-7,-17
A,94590,-2038,-172,-80
G,94590,61,-43,-86
A,94610,-2041,-171,-83
G,94610,27,93,47
A,94630,-2037,-179,-70
G,94630,12,73,63
A,94650,-2035,-168,-77
G,94650,72,-41,-8
A,94670,-2044,-168,-80
G,94670,17,45,-35
A,94690,-2031,-169,-93
G,94690,-11,-34,-83
A,94710,-2039,-172,-82
G,94710,-14,-28,0
A,94730,-2039,-180,-71
G,94730,23,-40,34
A,94750,-2046,-170,-83
G,94750,14,17,-122
A,94770,-2040,-172,-75
G,94770,12,78,50
A,94790,-2040,-182,-77
G,94790,-5,64,-4
A,94810,-2035,-175,-79
G,94810,30,-60,-67
A,94830,-2046,-171,-90
G,94830,30,73,15
A,94850,-2039,-171,-73
G,94850,-32,68,34
A,94870,-2043,-177,-79
G,94870,28,-41,-38
A,94890,-2034,-175,-74
G,94890,34,-55,40
A,94910,-2048,-176,-64
G,94910,70,42,0
A,94930,-2038,-172,-77
G,94930,23,-60,-19
A,94950,-2037,-174,-76
G,94950,6,-14,-32
A,94970,-2036,-172,-78
G,94970,38,-3,-47
A,94990,-2043,-173,-70
G,94990,27,44,23
A,95010,-2036,-172,-81
G,95010,12,20,67
A,95030,-2038,-180,-74
G,95030,27,-37,-92
A,95050,-2035,-169,-77
G,95050,3,51,63
A,95070,-2047,-174,-87
G,95070,38,37,35
A,95090,-2029,-175,-76
G,95090,9,-21,-46
A,95110,-2041,-173,-79
G,95110,21,-31,-118
A,95130,-2044,-167,-78
G,95130,29,37,15
A,95150,-2047,-166,-75
G,95150,24,62,-8
A,95170,-2037,-180,-88
G,95170,-11,-65,-65
A,95190,-2038,-182,-83
G,95190,40,-24,-103
A,95210,-2043,-176,-76
G,95210,1,84,82
A,95230,-2043,-180,-66
G,95230,-2,31,32
A,95250,-2032,-170,-78
G,95250,37,-3,4
A,95270,-2038,-175,-81
G,95270,11,37,110
A,95290,-2029,-175,-73
G,95290,5,30,37
A,95310,-2041,-167,-101
G,95310,43,2,-27
A,95330,-2037,-175,-80
G,95330,20,-7,-30
A,95350,-2045,-169,-85
G,95350,14,-21,-94
A,95370,-2034,-172,-65
G,95370,5,64,51
A,95390,-2046,-171,-78
G,95390,25,-7,-76
A,95410,-2039,-179,-75
G,95410,23,-14,-130
A,95430,-2037,-172,-83
G,95430,-3,90,29
A,95450,-2036,-178,-79
G,95450,20,37,83
A,95470,-2034,-174,-82
G,95470,40,-65,-43
A,95490,-2032,-172,-79
G,95490,6,-15,70
A,95510,-2041,-181,-81
G,95510,37,0,-8
A,95530,-2040,-169,-70
G,95530,-8,88,21
A,95550,-2044,-177,-82
G,95550,20,2,50
A,95570,-2040,-170,-69
G,95570,3,45,-54
A,95590,-2036,-167,-80
G,95590,15,30,43
A,95610,-2032,-173,-70
G,95610,49,-12,-14
A,95630,-2028,-171,-68
G,95630,4,-49,-94
A,95650,-2048,-177,-78
G,95650,23,48,18
A,95670,-2026,-168,-77
G,95670,3,6,32
A,95690,-2054,-171,-73
G,95690,30,-18,-92
A,95710,-2034,-180,-80
G,95710,40,0,-49
A,95730,-2037,-174,-97
G,95730,13,45,13
A,95750,-2032,-177,-81
G,95750,-9,65,18
A,95770,-2035,-171,-82
G,95770,-2,27,-22
A,95790,-2043,-174,-64
G,95790,-12,-14,-75
A,95810,-2032,-170,-62
G,95810,9,40,93
A,95830,-2029,-172,-79
G,95830,32,-49,-12
A,95850,-2036,-170,-77
G,95850,21,-55,-114
A,95870,-2042,-171,-95
G,95870,-19,13,83
A,95890,-2036,-176,-92
G,95890,22,28,-35
A,95910,-2038,-177,-83
G,95910,-16,22,-11
A,95930,-2039,-177,-88
G,95930,46,-21,-27
A,95950,-2031,-172,-90
G,95950,31,-29,-113
A,95970,-2035,-169,-74
G,95970,-2,37,24
A,95990,-2045,-173,-76
G,95990,23,-29,-43
A,96010,-2032,-173,-70
G,96010,-14,-52,-41
A,96030,-2041,-172,-79
G,96030,7,11,48
A,96050,-2033,-174,-80
G,96050,9,56,27
A,96070,-2041,-175,-69
G,96070,21,16,-8
A,96090,-2038,-178,-76
G,96090,26,40,94
A,96110,-2027,-165,-86
G,96110,20,28,80
A,96130,-2031,-176,-78
G,96130,-2,45,16
A,96150,-2034,-175,-71
G,96150,37,-40,-19
A,96170,-2041,-172,-75
G,96170,32,-43,-65
A,96190,-2043,-171,-75
G,96190,7,50,2
A,96210,-2032,-182,-74
G,96210,3,22,-33
A,96230,-2038,-170,-87
G,96230,20,-46,-81
A,96250,-2035,-177,-75
G,96250,-17,31,47
A,96270,-2039,-180,-83
G,96270,3,44,23
A,96290,-2035,-169,-90
G,96290,7,-60,-41
A,96310,-2029,-172,-89
G,96310,15,-4,83
A,96330,-2046,-176,-86
G,96330,27,61,23
A,96350,-2040,-176,-88
G,96350,56,75,-1
A,96370,-2042,-176,-89
G,96370,9,-41,93
A,96390,-2036,-172,-78
G,96390,17,40,-9
A,96410,-2043,-175,-88
G,96410,0,68,-22
A,96430,-2036,-172,-79
G,96430,35,-12,-19
A,96450,-2034,-178,-71
G,96450,35,-85,-33
A,96470,-2040,-168,-81
G,96470,55,37,53
A,96490,-2037,-163,-77
G,96490,6,-18,-9
A,96510,-2039,-174,-63
G,96510,37,58,13
A,96530,-2046,-169,-84
G,96530,42,-7,86
A,96550,-2044,-172,-88
G,96550,19,67,-16
A,96570,-2048,-178,-80
G,96570,-12,3,-9
A,96590,-2036,-180,-84
G,96590,-17,-54,-38
A,96610,-2043,-176,-74
G,96610,30,44,13
A,96630,-2042,-168,-86
G,96630,3,27,13
A,96650,-2036,-174,-79
G,96650,14,79,47
A,96670,-2046,-177,-77
G,96670,33,-66,-119
A,96690,-2032,-165,-82
G,96690,38,59,59
A,96710,-2030,-172,-74
G,96710,20,17,-78
A,96730,-2041,-173,-94
G,96730,24,-3,-27
A,96750,-2037,-169,-74
G,96750,27,-77,-14
A,96770,-2030,-169,-72
G,96770,12,17,-119
A,96790,-2045,-176,-78
G,96790,12,0,-19
A,96810,-2032,-167,-86
G,96810,65,28,13
A,96830,-2038,-173,-75
G,96830,34,-18,-62
A,96850,-2042,-171,-88
G,96850,21,5,47
A,96870,-2026,-177,-80
G,96870,9,45,-9
A,96890,-2046,-172,-83
G,96890,3,-69,-51
A,96910,-2031,-176,-75
G,96910,-5,5,27
A,96930,-2039,-182,-64
G,96930,6,5,-1
A,96950,-2044,-167,-79
G,96950,-17,-15,-20
A,96970,-2042,-168,-69
G,96970,49,-3,13
A,96990,-2041,-172,-78
G,96990,-16,14,-67
A,97010,-2032,-178,-78
G,97010,19,44,23
A,97030,-2045,-164,-72
G,97030,27,-15,-22
A,97050,-2035,-175,-75
G,97050,20,-40,-60
A,97070,-2022,-164,-83
G,97070,29,25,128
A,97090,-2044,-171,-93
G,97090,37,-29,7
A,97110,-2035,-168,-93
G,97110,-11,5,10
A,97130,-2044,-183,-95
G,97130,14,0,64
A,97150,-2041,-171,-77
G,97150,26,59,-25
A,97170,-2035,-179,-76
G,97170,18,22,-25
A,97190,-2040,-178,-69
G,97190,36,-20,-86
A,97210,-2029,-173,-81
G,97210,58,-24,-132
A,97230,-2046,-179,-86
G,97230,-6,65,98
A,97250,-2039,-170,-72
G,97250,24,16,-65
A,97270,-2032,-168,-82
G,97270,39,-21,-98
A,97290,-2039,-174,-74
G,97290,0,53,112
A,97310,-2035,-179,-85
G,97310,20,51,5
A,97330,-2036,-179,-82
G,97330,61,8,29
A,97350,-2030,-170,-77
G,97350,-23,-28,-1
A,97370,-2036,-181,-71
G,97370,9,-20,-90
A,97390,-2038,-183,-74
G,97390,11,48,-16
A,97410,-2037,-173,-77
G,97410,7,-69,-24
A,97430,-2041,-180,-72
G,97430,18,-52,-44
A,97450,-2033,-177,-76
G,97450,14,88,117
A,97470,-2045,-172,-87
G,97470,7,17,83
A,97490,-2036,-170,-77
G,97490,3,-24,0
A,97510,-2035,-172,-88
G,97510,-5,25,47
A,97530,-2037,-175,-75
G,97530,26,3,-57
A,97550,-2047,-177,-84
G,97550,35,-24,13
A,97570,-2038,-175,-80
G,97570,14,59,75
A,97590,-2043,-181,-66
G,97590,29,34,-97
A,97610,-2032,-178,-79
G,97610,-21,61,55
A,97630,-2043,-187,-82
G,97630,14,3,4
A,97650,-2039,-174,-72
G,97650,50,-23,-67
A,97670,-2042,-171,-74
G,97670,46,-1,45
A,97690,-2039,-177,-78
G,97690,-3,39,29
A,97710,-2032,-173,-67
G,97710,46,-51,-9
A,97730,-2044,-184,-82
G,97730,-11,31,21
A,97750,-2028,-165,-78
G,97750,30,19,-33
A,97770,-2041,-173,-77
G,97770,-16,51,37
A,97790,-2045,-166,-80
G,97790,-17,-32,-46
A,97810,-2044,-175,-83
G,97810,-39,22,-3
A,97830,-2041,-167,-69
G,97830,32,50,-14
A,97850,-2035,-177,-73
G,97850,12,-35,-22
A,97870,-2031,-165,-67
G,97870,35,-26,-44
A,97890,-2040,-166,-83
G,97890,4,19,104
A,97910,-2038,-173,-84
G,97910,28,70,42
A,97930,-2039,-174,-82
G,97930,29,34,-4
A,97950,-2031,-171,-76
G,97950,20,-29,-6
A,97970,-2041,-171,-66
G,97970,-9,39,16
A,97990,-2038,-173,-93
G,97990,-3,11,10
A,98010,-2034,-169,-76
G,98010,23,-45,-70
A,98030,-2039,-177,-80
G,98030,32,-32,-130
A,98050,-2035,-173,-73
G,98050,14,-55,58
A,98070,-2037,-174,-58
G,98070,27,48,15
A,98090,-2040,-167,-66
G,98090,3,-32,13
A,98110,-2038,-173,-61
G,98110,4,-32,23
A,98130,-2034,-174,-84
G,98130,40,40,37
A,98150,-2035,-173,-73
G,98150,38,-18,26
A,98170,-2039,-172,-73
G,98170,33,-15,-17
A,98190,-2040,-179,-74
G,98190,14,42,-79
A,98210,-2028,-178,-68
G,98210,49,130,39
A,98230,-2050,-168,-87
G,98230,35,48,2
A,98250,-2040,-178,-70
G,98250,27,-79,-73
A,98270,-2036,-175,-67
G,98270,11,37,5
A,98290,-2042,-181,-79
G,98290,21,16,-9
A,98310,-2035,-164,-76
G,98310,15,-9,-86
A,98330,-2046,-168,-80
G,98330,-11,14,24
A,98350,-2032,-173,-78
G,98350,24,17,15
A,98370,-2033,-178,-91
G,98370,-9,65,-20
A,98390,-2032,-177,-65
G,98390,20,-15,37
A,98410,-2047,-171,-79
G,98410,31,-7,-97
A,98430,-2036,-185,-67
G,98430,3,70,5
A,98450,-2037,-167,-90
G,98450,-11,-15,-43
A,98470,-2038,-172,-98
G,98470,24,-51,-65
A,98490,-2028,-177,-76
G,98490,20,44,104
A,98510,-2042,-172,-79
G,98510,40,28,56
A,98530,-2043,-173,-76
G,98530,32,10,15
A,98550,-2037,-168,-71
G,98550,7,16,66
A,98570,-2043,-174,-92
G,98570,28,47,23
A,98590,-2025,-174,-93
G,98590,-9,23,15
A,98610,-2036,-171,-80
G,98610,1,5,-52
A,98630,-2038,-173,-69
G,98630,22,-41,-114
A,98650,-2029,-174,-82
G,98650,38,51,40
A,98670,-2041,-173,-74
G,98670,37,-3,15
A,98690,-2037,-156,-80
G,98690,9,-7,-79
A,98710,-2044,-178,-72
G,98710,-5,27,93
A,98730,-2036,-180,-85
G,98730,47,17,64
A,98750,-2043,-170,-69
G,98750,24,3,-17
A,98770,-2041,-174,-76
G,98770,38,-32,-16
A,98790,-2033,-171,-69
G,98790,6,22,-73
A,98810,-2034,-177,-84
G,98810,7,54,37
S,98829,LED Sync
A,98830,-2035,-179,-77
G,98830,40,5,-43
A,98850,-2038,-169,-85
G,98850,27,-32,-89
A,98870,-2037,-176,-63
G,98870,17,79,74
A,98890,-2040,-180,-76
G,98890,27,42,82
A,98910,-2044,-173,-82
G,98910,61,-72,-14
A,98930,-2032,-169,-68
G,98930,12,16,45
A,98950,-2043,-173,-73
G,98950,27,17,-52
A,98970,-2041,-171,-73
G,98970,59,-18,-16
A,98990,-2037,-177,-72
G,98990,32,10,4
A,99010,-2035,-174,-87
G,99010,35,8,-32
A,99030,-2036,-176,-81
G,99030,17,59,34
A,99050,-2043,-167,-84
G,99050,30,-3,12
A,99070,-2049,-171,-79
G,99070,4,-31,-95
A,99090,-2040,-170,-68
G,99090,6,0,39
A,99110,-2042,-168,-76
G,99110,18,39,-30
A,99130,-2041,-176,-77
G,99130,-9,-40,-17
A,99150,-2041,-174,-68
G,99150,47,34,102
A,99170,-2044,-172,-68
G,99170,-26,28,7
A,99190,-2029,-183,-86
G,99190,23,68,5
A,99210,-2033,-170,-78
G,99210,0,-52,-60
A,99230,-2041,-178,-89
G,99230,27,-69,-71
A,99250,-2040,-174,-81
G,99250,-17,20,78
A,99270,-2040,-176,-72
G,99270,-11,-43,-25
A,99290,-2046,-167,-80
G,99290,18,-57,-84
A,99310,-2035,-175,-75
G,99310,43,3,91
A,99330,-2043,-175,-70
G,99330,19,76,67
A,99350,-2035,-170,-79
G,99350,3,22,-33
A,99370,-2040,-178,-77
G,99370,43,-17,-22
A,99390,-2032,-175,-76
G,99390,34,73,29
A,99410,-2032,-167,-70
G,99410,32,30,-3
A,99430,-2041,-171,-78
G,99430,0,-29,-49
A,99450,-2043,-177,-70
G,99450,7,14,-89
A,99470,-2038,-175,-81
G,99470,12,75,106
A,99490,-2041,-174,-81
G,99490,47,33,37
A,99510,-2035,-181,-82
G,99510,31,-46,-12
A,99530,-2037,-178,-78
G,99530,14,73,64
A,99550,-2030,-163,-90
G,99550,46,16,-71
A,99570,-2042,-167,-75
G,99570,15,-38,-14
A,99590,-2039,-172,-84
G,99590,3,-23,26
A,99610,-2039,-170,-91
G,99610,12,10,-90
A,99630,-2045,-175,-67
G,99630,3,76,0
A,99650,-2038,-171,-83
G,99650,29,-24,-6
A,99670,-2035,-177,-73
G,99670,18,11,-81
A,99690,-2029,-177,-75
G,99690,-19,58,24
A,99710,-2039,-169,-85
G,99710,55,17,16
A,99730,-2034,-183,-75
G,99730,14,-65,-57
A,99750,-2028,-177,-90
G,99750,-2,-11,77
A,99770,-2043,-171,-75
G,99770,30,31,-9
A,99790,-2037,-175,-80
G,99790,18,-37,-47
A,99810,-2038,-182,-68
G,99810,44,3,32
A,99830,-2041,-180,-89
G,99830,47,37,-57
A,99850,-2035,-174,-77
G,99850,8,70,10
A,99870,-2042,-180,-73
G,99870,0,-15,4
V,99877,3.2695
A,99890,-2034,-178,-79
G,99890,49,-31,-98
A,99910,-2036,-171,-65
G,99910,-2,56,78
A,99930,-2029,-174,-74
G,99930,34,45,4
A,99950,-2033,-176,-73
G,99950,38,-24,-75
A,99970,-2042,-177,-90
G,99970,-6,59,58
A,99990,-2046,-172,-66
G,99990,41,75,40
A,100010,-2041,-180,-78
G,100010,24,40,-20
A,100030,-2039,-166,-95
G,100030,34,-12,-55
A,100050,-2038,-167,-83
G,100050,23,50,0
A,100070,-2041,-172,-78
G,100070,-6,67,51
A,100090,-2035,-169,-90
G,100090,52,-32,-35
A,100110,-2045,-170,-70
G,100110,21,-14,-57
A,100130,-2036,-170,-75
G,100130,-5,44,80
A,100150,-2043,-178,-83
G,100150,29,25,56
A,100170,-2033,-174,-72
G,100170,41,-29,8
A,100190,-2045,-173,-79
G,100190,-16,62,-14
A,100210,-2044,-168,-82
G,100210,47,-6,-84
A,100230,-2034,-174,-72
G,100230,-29,51,47
A,100250,-2035,-171,-84
G,100250,58,-55,-19
A,100270,-2038,-175,-91
G,100270,35,5,-71
A,100290,-2037,-168,-76
G,100290,37,51,51
A,100310,-2032,-168,-70
G,100310,11,44,32
A,100330,-2039,-180,-72
G,100330,12,-71,-6
A,100350,-2028,-172,-83
G,100350,9,-4,55
A,100370,-2038,-170,-77
G,100370,32,28,19
A,100390,-2036,-170,-80
G,100390,-19,-6,-35
A,100410,-2038,-168,-78
G,100410,18,-11,51
A,100430,-2041,-186,-74
G,100430,-3,39,-36
A,100450,-2034,-165,-88
G,100450,3,61,19
A,100470,-2045,-173,-82
G,100470,43,-26,-25
A,100490,-2030,-177,-92
G,100490,38,-66,-100
A,100510,-2042,-169,-82
G,100510,30,47,-12
A,100530,-2037,-170,-79
G,100530,24,6,-6
A,100550,-2034,-168,-86
G,100550,43,-97,-51
A,100570,-2045,-173,-84
G,100570,-16,23,51
A,100590,-2030,-175,-72
G,100590,9,67,15
A,100610,-2032,-176,-77
G,100610,3,34,7
A,100630,-2044,-180,-76
G,100630,-14,3,-108
A,100650,-2035,-162,-71
G,100650,32,-35,-118
A,100670,-2039,-174,-82
G,100670,-5,27,-33
A,100690,-2035,-184,-72
G,100690,17,20,83
A,100710,-2041,-167,-86
G,100710,21,-18,-110
A,100730,-2039,-174,-82
G,100730,43,37,150
A,100750,-2028,-171,-74
G,100750,11,34,58
A,100770,-2050,-168,-84
G,100770,37,-31,-76
A,100790,-2036,-176,-73
G,100790,23,44,37
A,100810,-2039,-175,-82
G,100810,15,61,66
A,100830,-2038,-177,-81
G,100830,32,-18,-30
A,100850,-2033,-172,-92
G,100850,-4,-11,-25
A,100870,-2033,-178,-68
G,100870,13,37,-44
A,100890,-2034,-170,-77
G,100890,-1,45,32
A,100910,-2036,-171,-75
G,100910,21,19,31
A,100930,-2044,-173,-79
G,100930,23,-28,-57
A,100950,-2031,-168,-67
G,100950,3,79,75
A,100970,-2051,-176,-73
G,100970,12,62,78
A,100990,-2034,-164,-84
G,100990,27,-7,-57
A,101010,-2038,-170,-73
G,101010,-4,0,74
A,101030,-2039,-171,-81
G,101030,55,54,-71
A,101050,-2028,-170,-78
G,101050,0,78,34
A,101070,-2045,-176,-75
G,101070,-8,-7,-8
A,101090,-2036,-168,-81
G,101090,37,11,-63
A,101110,-2039,-176,-74
G,101110,6,64,40
A,101130,-2029,-170,-93
G,101130,-2,-17,-46
A,101150,-2042,-171,-83
G,101150,-31,-55,-89
A,101170,-2036,-177,-78
G,101170,46,13,42
A,101190,-2034,-172,-80
G,101190,18,-7,47
A,101210,-2035,-176,-83
G,101210,-14,88,-20
A,101230,-2039,-173,-85
G,101230,27,-1,21
A,101250,-2039,-172,-77
G,101250,23,47,-3
A,101270,-2033,-172,-79
G,101270,-11,75,18
A,101290,-2034,-171,-85
G,101290,14,-12,-36
A,101310,-2038,-171,-69
G,101310,36,-17,-98
A,101330,-2039,-167,-69
G,101330,-5,-1,21
A,101350,-2039,-180,-84
G,101350,14,-14,-27
A,101370,-2037,-177,-71
G,101370,44,-54,-51
A,101390,-2035,-177,-82
G,101390,-10,48,58
A,101410,-2038,-181,-89
G,101410,46,71,86
A,101430,-2028,-177,-77
G,101430,-16,19,-3
A,101450,-2035,-179,-73
G,101450,-1,-17,27
A,101470,-2041,-169,-68
G,101470,-3,65,21
A,101490,-2047,-172,-81
G,101490,30,42,-14
A,101510,-2036,-169,-94
G,101510,-9,-31,-20
A,101530,-2039,-174,-92
G,101530,87,-43,-102
A,101550,-2045,-177,-78
G,101550,-2,67,70
A,101570,-2035,-168,-65
G,101570,26,27,58
A,101590,-2042,-176,-77
G,101590,11,-14,-30
A,101610,-2037,-173,-68
G,101610,34,14,2
A,101630,-2035,-179,-64
G,101630,21,42,58
A,101650,-2038,-171,-79
G,101650,23,13,59
A,101670,-2029,-176,-65
G,101670,9,8,-14
A,101690,-2037,-171,-83
G,101690,23,-1,-47
A,101710,-2036,-177,-80
G,101710,-6,0,43
A,101730,-2029,-175,-79
G,101730,18,10,18
A,101750,-2032,-173,-79
G,101750,1,-48,-70
A,101770,-2039,-174,-59
G,101770,-20,62,34
A,101790,-2038,-174,-83
G,101790,3,93,15
A,101810,-2031,-170,-79
G,101810,6,-51,8
A,101830,-2032,-175,-83
G,101830,14,-28,61
A,101850,-2045,-177,-86
G,101850,15,42,-57
A,101870,-2032,-167,-80
G,101870,14,76,37
A,101890,-2042,-179,-69
G,101890,18,-41,12
A,101910,-2037,-179,-78
G,101910,52,68,-73
A,101930,-2043,-174,-79
G,101930,41,105,37
A,101950,-2034,-169,-83
G,101950,32,-20,-43
A,101970,-2037,-169,-87
G,101970,1,-45,-81
A,101990,-2045,-166,-70
G,101990,30,30,45
A,102010,-2032,-173,-87
G,102010,17,76,27
A,102030,-2036,-177,-89
G,102030,-12,51,34
A,102050,-2041,-169,-64
G,102050,11,-37,-39
A,102070,-2045,-176,-82
G,102070,56,45,21
A,102090,-2041,-178,-77
G,102090,32,109,4
A,102110,-2042,-178,-74
G,102110,-19,-48,-87
A,102130,-2040,-170,-74
G,102130,14,-52,-118
A,102150,-2041,-169,-89
G,102150,14,47,45
A,102170,-2032,-168,-85
G,102170,60,73,72
A,102190,-2044,-173,-88
G,102190,30,-51,-54
A,102210,-2037,-171,-63
G,102210,-3,36,109
A,102230,-2033,-175,-80
G,102230,47,56,85
A,102250,-2038,-167,-85
G,102250,18,-32,-62
A,102270,-2037,-163,-76
G,102270,52,-37,5
A,102290,-2041,-180,-79
G,102290,46,-18,-92
A,102310,-2033,-183,-66
G,102310,1,59,67
A,102330,-2033,-172,-71
G,102330,26,28,18
A,102350,-2043,-176,-68
G,102350,22,-14,-114
A,102370,-2030,-167,-75
G,102370,-34,93,31
A,102390,-2032,-172,-83
G,102390,29,36,32
A,102410,-2037,-173,-76
G,102410,50,-29,-46
A,102430,-2039,-170,-82
G,102430,10,10,35
A,102450,-2044,-175,-69
G,102450,6,64,74
A,102470,-2037,-167,-77
G,102470,28,-28,-41
A,102490,-2043,-178,-75
G,102490,-12,-9,42
A,102510,-2036,-174,-69
G,102510,0,65,-71
A,102530,-2038,-169,-63
G,102530,41,99,10
A,102550,-2041,-174,-84
G,102550,-26,-4,-28
A,102570,-2036,-177,-85
G,102570,24,-34,-105
A,102590,-2043,-175,-95
G,102590,1,81,8
A,102610,-2028,-177,-74
G,102610,44,101,13
A,102630,-2036,-177,-79
G,102630,15,-68,-8
A,102650,-2040,-172,-75
G,102650,67,44,67
A,102670,-2039,-171,-78
G,102670,58,78,-25
A,102690,-2047,-176,-92
G,102690,26,53,-33
A,102710,-2043,-176,-85
G,102710,17,23,98
A,102730,-2036,-176,-85
G,102730,-5,-54,-129
A,102750,-2038,-176,-81
G,102750,4,40,35
A,102770,-2037,-172,-80
G,102770,39,-83,-8
A,102790,-2038,-168,-72
G,102790,46,-4,-87
A,102810,-2038,-178,-75
G,102810,43,23,115
A,102830,-2050,-173,-74
G,102830,3,56,64
A,102850,-2039,-172,-71
G,102850,38,36,-17
A,102870,-2035,-181,-65
G,102870,60,-29,-33
A,102890,-2041,-179,-85
G,102890,34,68,47
A,102910,-2038,-173,-81
G,102910,-31,51,-14
A,102930,-2041,-173,-58
G,102930,21,51,-17
A,102950,-2042,-174,-81
G,102950,1,-32,-103
A,102970,-2038,-170,-74
G,102970,-6,61,34
A,102990,-2044,-178,-80
G,102990,33,31,24
A,103010,-2044,-174,-82
G,103010,66,-34,-67
A,103030,-2042,-173,-86
G,103030,43,14,42
A,103050,-2042,-174,-75
G,103050,29,-3,-92
A,103070,-2041,-169,-71
G,103070,15,2,-47
A,103090,-2047,-172,-72
G,103090,21,-40,23
A,103110,-2037,-178,-84
G,103110,-3,17,-83
A,103130,-2038,-175,-70
G,103130,-14,92,72
A,103150,-2026,-169,-76
G,103150,-8,31,21
A,103170,-2040,-172,-92
G,103170,-2,-46,-35
A,103190,-2031,-176,-84
G,103190,-3,109,10
A,103210,-2044,-180,-66
G,103210,-16,34,31
A,103230,-2045,-175,-71
G,103230,49,22,-68
A,103250,-2039,-173,-72
G,103250,15,6,70
A,103270,-2035,-176,-97
G,103270,46,37,18
A,103290,-2040,-168,-79
G,103290,0,56,50
A,103310,-2035,-175,-79
G,103310,44,-15,-59
A,103330,-2042,-174,-82
G,103330,-5,-29,-81
A,103350,-2035,-178,-77
G,103350,13,23,0
A,103370,-2046,-174,-74
G,103370,30,-24,-19
A,103390,-2037,-174,-72
G,103390,38,-15,24
A,103410,-2035,-172,-81
G,103410,17,5,93
A,103430,-2034,-168,-82
G,103430,29,75,70
A,103450,-2037,-169,-77
G,103450,24,-57,-60
A,103470,-2034,-187,-79
G,103470,17,16,69
A,103490,-2043,-170,-81
G,103490,20,40,-1
A,103510,-2044,-182,-84
G,103510,20,5,24
A,103530,-2033,-177,-72
G,103530,17,-46,-49
A,103550,-2040,-169,-86
G,103550,28,-59,-78
A,103570,-2032,-169,-87
G,103570,18,36,47
A,103590,-2034,-176,-77
G,103590,-14,-20,-28
A,103610,-2028,-171,-84
G,103610,0,-57,-90
A,103630,-2035,-182,-79
G,103630,23,67,115
A,103650,-2038,-170,-86
G,103650,-9,45,99
A,103670,-2039,-175,-61
G,103670,18,-18,15
A,103690,-2031,-172,-78
G,103690,16,-9,-9
A,103710,-2038,-174,-79
G,103710,9,-6,-100
A,103730,-2041,-174,-69
G,103730,38,8,-20
A,103750,-2041,-161,-66
G,103750,12,45,34
A,103770,-2033,-178,-79
G,103770,24,-52,-121
A,103790,-2034,-173,-73
G,103790,15,62,85
A,103810,-2041,-170,-78
G,103810,6,78,-8
A,103830,-2030,-169,-82
G,103830,27,-55,-47
A,103850,-2035,-171,-67
G,103850,12,-26,-67
A,103870,-2033,-166,-84
G,103870,20,59,-54
A,103890,-2035,-178,-69
G,103890,23,-37,-44
A,103910,-2030,-174,-83
